Date, Odometer [km], Battery Energy Out (Operating) [kJ], Battery Energy In (Charging)[kJ], Hours Charging [h], Hours Operating [h], Hours Running [h]
2015-05-01,0009.28651041666,0004.68289284278,00000000000000.0,00000000000000.0,0001.06166666665,000.322500000004                                                                                                                                                                                                     

Time Stamp, Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Vehicle Speed [km/h], Motor Velocity [RPM], SOC [%], Charging, Operating, Running
13:24:39,0,0,0,0,0,0,0,0,0,0,0,0,
13:24:40,0.6,315.48,0.189288,0,0,0.0,0.0,0,47,0,1,0,
13:24:41,0.6,315.49,0.189294,0,0,0.0,0.0,0,47,0,1,0,
13:24:42,0.6,315.48,0.189288,0,0,0.0,0.0,0,47,0,1,0,
13:24:43,0.6,315.49,0.189294,0,0,0.0,0.0,0,47,0,1,0,
13:24:44,0.6,315.48,0.189288,0,0,0.0,0.0,0,47,0,1,0,
13:24:45,0.6,315.48,0.189288,0,0,0.0,0.0,0,47,0,1,0,
13:24:46,0.6,315.48,0.189288,0,0,0.0,0.0,0,47,0,1,0,
13:24:47,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:48,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:49,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:50,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:51,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:52,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:53,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:54,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:55,0.6,315.46,0.189276,0,0,0.0,0.0,0,47,0,1,0,
13:24:56,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:24:57,0.6,315.46,0.189276,0,0,0.0,0.0,0,47,0,1,0,
13:24:58,0.6,315.46,0.189276,0,0,0.0,0.0,0,47,0,1,0,
13:24:59,0.6,315.46,0.189276,0,0,0.0,0.0,0,47,0,1,0,
13:25:00,0.6,315.47,0.189282,0,0,0.0,0.0,0,47,0,1,0,
13:25:01,0.6,315.46,0.189276,0,0,0.0,0.0,0,47,0,1,0,
13:25:02,0.6,315.45,0.18927,0,0,0.0,0.0,0,47,0,1,0,
13:25:02,0.6,315.45,0.18927,0,0,0,0,0,47,0,1,0,
13:25:03,0.6,315.45,0.18927,0,0,0.0,0.0,0,47,0,1,0,
13:25:04,0.6,315.44,0.189264,0,0,0.0,0.0,0,47,0,1,0,
13:25:05,0.6,315.45,0.18927,0,0,0.0,0.0,0,47,0,1,0,
13:25:06,0.6,315.44,0.189264,0,0,0.0,0.0,0,47,0,1,0,
13:25:07,0.6,315.44,0.189264,0,0,0.0,0.0,0,47,0,1,0,
13:25:08,0.6,315.44,0.189264,0,0,0.0,0.0,0,47,0,1,0,
13:25:09,0.6,315.44,0.189264,0,0,0.0,0.0,0,47,0,1,0,
13:25:10,0.6,315.44,0.189264,0,0,0.0,0.0,0,47,0,1,0,
13:25:11,0.6,315.45,0.18927,0,0,0.0,0.0,0,47,0,1,0,
13:25:12,0.6,315.43,0.189258,0,0,0.0,0.0,0,47,0,1,0,
13:25:13,0.6,315.44,0.189264,0,0,0.0,0.0,0,47,0,1,0,
13:25:14,0.6,315.43,0.189258,0,0,0.0,0.0,0,47,0,1,0,
13:25:15,0.6,315.43,0.189258,0,0,0.0,0.0,0,47,0,1,0,
13:25:16,0.6,315.43,0.189258,0,0,0.0,0.0,0,47,0,1,0,
13:25:17,0.6,315.43,0.189258,0,0,0.0,0.0,0,47,0,1,0,
13:25:18,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:19,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:20,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:21,0.6,315.43,0.189258,0,0,0.0,0.0,0,47,0,1,0,
13:25:22,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:23,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:24,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:25,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:26,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:27,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:28,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:29,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:30,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:31,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:32,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:33,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:34,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:35,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:36,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:37,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:38,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:39,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:40,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:41,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:42,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:43,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:44,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:45,0.6,315.42,0.189252,0,0,0.0,0.0,0,47,0,1,0,
13:25:46,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:47,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:48,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:49,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:50,0.6,315.41,0.189246,0,0,0.0,0.0,0,47,0,1,0,
13:25:51,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:52,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:53,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:25:54,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:55,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:56,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:57,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:25:58,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:25:59,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:00,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:01,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:26:01,0,0,0,0,0,0,0,0,0,0,0,0,
13:26:02,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:26:03,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:04,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:05,0.6,315.4,0.18924,0,0,0.0,0.0,0,47,0,1,0,
13:26:06,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:07,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:08,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:09,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:10,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:11,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:12,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:13,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:14,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:15,0.6,315.39,0.189234,0,0,0.0,0.0,0,47,0,1,0,
13:26:16,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:17,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:18,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:19,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:20,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:21,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:22,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:23,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:24,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:25,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:26,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:27,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:28,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:29,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:30,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:31,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:32,0.6,315.38,0.189228,0,0,0.0,0.0,0,47,0,1,0,
13:26:33,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:34,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:35,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:36,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:37,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:38,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:39,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:40,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:41,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:42,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:43,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:44,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:45,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:46,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:47,0.6,315.37,0.189222,0,0,0.0,0.0,0,47,0,1,0,
13:26:48,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:26:49,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:50,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:51,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:26:52,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:53,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:54,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:55,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:56,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:26:57,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:58,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:26:59,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:27:00,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:27:01,0.6,315.36,0.189216,0,0,0.0,0.0,0,47,0,1,0,
13:27:01,0,0,0,0,0,0,0,0,0,0,0,0,
13:27:02,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:03,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:04,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:05,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:06,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:07,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:08,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:09,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:10,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:11,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:12,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:13,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:14,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:15,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:16,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:17,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:18,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:19,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:20,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:21,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:22,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:23,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:24,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:25,0.6,315.35,0.18921,0,0,0.0,0.0,0,47,0,1,0,
13:27:26,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:27,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:28,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:29,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:30,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:31,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:32,0.6,315.34,0.189204,0,0,0.0,0.0,0,47,0,1,0,
13:27:33,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:34,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:35,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:36,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:37,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:38,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:39,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:40,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:41,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:42,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:43,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:44,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:45,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:46,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:47,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:48,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:49,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:50,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:51,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:52,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:53,0.6,315.33,0.189198,0,0,0.0,0.0,0,47,0,1,0,
13:27:54,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:55,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:56,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:57,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:58,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:27:59,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:00,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:28:01,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:01,0.6,315.32,0.189192,0,0,0,0,0,47,0,1,0,
13:28:02,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:28:03,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:28:04,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:28:05,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:28:06,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:28:07,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:08,0.6,315.32,0.189192,0,0,0.0,0.0,0,47,0,1,0,
13:28:09,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:10,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:11,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:12,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:13,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:14,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:15,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:16,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:17,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:18,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:19,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:20,0.6,315.31,0.189186,0,0,0.0,0.0,0,47,0,1,0,
13:28:21,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:22,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:23,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:24,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:25,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:26,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:27,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:28,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:29,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:30,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:31,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:32,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:33,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:34,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:35,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:36,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:37,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:38,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:39,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:40,0.6,315.3,0.18918,0,0,0.0,0.0,0,47,0,1,0,
13:28:41,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:42,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:43,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:44,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:45,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:46,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:47,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:48,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:49,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:50,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:51,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:52,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:53,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:54,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:28:55,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:56,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:57,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:28:58,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:28:59,0.6,315.29,0.189174,0,0,0.0,0.0,0,47,0,1,0,
13:29:00,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:01,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:02,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:02,0,0,0,0,0,0,0,0,0,0,0,0,
13:29:03,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:04,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:05,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:06,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:07,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:08,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:09,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:10,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:11,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:12,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:13,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:14,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:15,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:16,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:17,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:18,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:19,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:20,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:21,0.6,315.27,0.189162,0,0,0.0,0.0,0,47,0,1,0,
13:29:22,0.6,315.28,0.189168,0,0,0.0,0.0,0,47,0,1,0,
13:29:23,0.8,315.25,0.2522,0,0,0.0,0.0,0,47,0,1,0,
13:29:24,0.7,315.26,0.220682,0,0,0.0,0.0,0,47,0,1,0,
13:29:25,1.4,315.13,0.441182,0,0,0.0,0.0,0,47,0,1,0,
13:29:26,2.3,315.14,0.724822,0,0,0.0,0.0,0,47,0,1,0,
13:29:27,2.4,315.12,0.756288,0,0,0.0,0.0,0,47,0,1,0,
13:29:28,2.6,315.1,0.81926,0,0,0.0,0.0,0,47,0,1,0,
13:29:29,2.5,315.1,0.78775,0,0,0.0,0.0,0,47,0,1,0,
13:29:30,2.2,315.08,0.693176,0,0,0.0,0.0,0,47,0,1,0,
13:29:31,2.9,315.05,0.913645,0,0,0.0,0.0,0,47,0,1,0,
13:29:32,2.9,315.01,0.913529,0,0,0.0,0.0,0,47,0,1,0,
13:29:33,2.8,315.0,0.882,0,0,0.0,0.0,0,47,0,1,0,
13:29:34,2.9,314.98,0.913442,0,0,0.0,0.0,0,47,0,1,0,
13:29:35,2.9,314.97,0.913413,0,0,0.0,0.0,0,47,0,1,0,
13:29:36,2.8,314.95,0.88186,0,0,0.0,0.0,0,47,0,1,0,
13:29:37,3.0,314.93,0.94479,0,0,0.0,0.0,0,47,0,1,0,
13:29:38,3.4,314.92,1.070728,0,0,0.0,0.0,0,47,0,1,0,
13:29:39,3.2,314.91,1.007712,0,0,0.0,0.0,0,47,0,1,0,
13:29:40,3.3,314.9,1.03917,0,0,0.0,0.0,0,47,0,1,0,
13:29:41,3.2,314.89,1.007648,0,0,0.0,0.0,0,47,0,1,0,
13:29:42,3.5,314.88,1.10208,0,0,0.0,0.0,0,47,0,1,0,
13:29:43,3.2,314.85,1.00752,0,0,0.0,0.0,0,47,0,1,0,
13:29:44,2.8,314.88,0.881664,0,0,0.0,0.0,0,47,0,1,0,
13:29:45,2.3,314.87,0.724201,0,0,0.0,0.0,0,47,0,1,0,
13:29:46,2.4,314.87,0.755688,0,0,0.0,0.0,0,47,0,1,0,
13:29:47,0.6,315.03,0.189018,0,0,0.0,0.0,0,47,0,1,0,
13:29:48,0.6,315.06,0.189036,0,0,0.0,0.0,0,47,0,1,0,
13:29:49,0.6,315.07,0.189042,0,0,0.0,0.0,0,47,0,1,0,
13:29:50,0.6,315.07,0.189042,0,0,0.0,0.0,0,47,0,1,0,
13:29:51,0.6,315.08,0.189048,0,0,0.0,0.0,0,47,0,1,0,
13:29:52,0.6,315.09,0.189054,0,0,0.0,0.0,0,47,0,1,0,
13:29:53,0.6,315.09,0.189054,0,0,0.0,0.0,0,47,0,1,0,
13:29:54,0.6,315.1,0.18906,0,0,0.0,0.0,0,47,0,1,0,
13:29:55,0.6,315.1,0.18906,0,0,0.0,0.0,0,47,0,1,0,
13:29:56,0.6,315.1,0.18906,0,0,0.0,0.0,0,47,0,1,0,
13:29:57,0.7,315.08,0.220556,0,0,0.0,0.0,0,47,0,1,0,
13:29:58,1.2,315.06,0.378072,0,0,0.0,0.0,0,47,0,1,0,
13:29:59,3.0,314.92,0.94476,0,0,0.0,0.0,0,47,0,1,0,
13:30:00,2.9,314.9,0.91321,0,0,0.0,0.0,0,47,0,1,0,
13:30:01,2.7,314.87,0.850149,0,0,0.0,0.0,0,47,0,1,0,
